Object Number,Title,Image ID
27105,Intaglio with the Rape of Cassandra,22214.0
33192,Batik,56071.0
38580,Mummy Foot Casing,82453.0
31918,Nail with Cuneiform of Gudea of Lagash Dedicating a Temple to the God Ningirsu,35720.0
17345,"Napoli, Palazzo di Capodimonte",23122.0
28574,Red Ware Bowl with Lug Handles,27336.0
2318,Flute with Human Head Applique,11183.0
33601,Tripod Stand with Feet,48009.0
6723,Calyx Krater with the Death of Aktaion,27049.0
16265,Bowl with Flying Figure,10500.0
6820,Head from a Statuette of a Woman,9385.0
29408,Human Body Figurine,29227.0
15807,"Triton, Vatican, Rome",18935.0
15396,"Bologna, Chiesa di San Domenico. Monumento al Guireconsulto Alessandro Tatagni da Imola, Francesco di Simone",26085.0
3882,Antoninianus,111837.0
34442,Ovoid Jug with Tall Neck,58696.0
30640,"""Frog"" Oil Lamp",32223.0
38570,Unknown,84193.0
40807,Fragments from a Book of the Dead,10603.0
38938,Tetradrachm,86823.0
18998,Red-Figure Pottery Sherd,109428.0
37903,Earring,83451.0
25390,Bulla with Seal Impression,13913.0
31980,Model Stone Vessel,35891.0
37645,Olpe,82896.0
2089,Vessel with Shoulder Band of Geometric Motifs,31324.0
24135,Unfinished Stone Vase (with Modern Inscription),10129.0
10229,Millefiori Bowl Fragment,17087.0
38411,Torque Necklace with 65 Rings,82060.0
31866,Cuneiform Tablet: Old Babylonian Contract for Loan of Silver at Interest,90845.0
35772,"""Wedding"" Basket",90591.0
34700,Confidences,57337.0
21894,"Coin, Obverse: [DN CONSTATINUS AUG] Our Lord Constantinus Augustus, Reverse: [IOVI CONSERVATORI AUGG] To Jupiter Protector of the Two Augusti",111386.0
11554,Bead Fragment,109543.0
34637,La messe de Gnide,59526.0
8357,Male Twin Memorial Figure (Ere Ibeji),18694.0
27782,Vessel,25898.0
2551,"Uffizi, Niobide",21326.0
31257,Circus Maximus,89375.0
37888,Grape Earring,83432.0
10256,"""Millefiori"" Bowl Fragment",36145.0
16139,"Berenice Bronze, Herculaneum 1756",21785.0
37496,Votive Bull,82310.0
27982,Large Decorated Vessel,26468.0
4390,Vessel Fragment Depicting a Venator Holding a Shield and Spear (?),110480.0
40011,Human Head Effigy Fragment,92752.0
21655,Concave Based Arrowhead,91802.0
31419,Coin,34309.0
36056,Infantia Christi (Infancy of Christi),76742.0
25059,"Gryllos in the Form of a Rooster with a Stag's Head, Carrying a Branch",13544.0
33592,Standing Female Statuette Holding Phiale,47982.0
3551,Black-Figure Pottery Sherd,106118.0
31672,Blackware Olla with Incised Designs,35435.0
9177,Spout from a Jug,17983.0
20565,"Coin: Obverse: [CONSTANTINUS AUG] Constantinus Augustus, Reverse: [PROVIDENTIAE AUGG] to the Foresight of the Two Augusti",111418.0
21026,Vessel Shaped Whistle,29629.0
1157,"Dye House, Westor",18855.0
11653,Stater with Taras Riding Dolphin (Obverse) and Horse and Rider (Reverse),27092.0
36746,Mask,72596.0
19453,Coin,110839.0
20388,Red-Figure Pottery Sherd,109364.0
22017,Ring,36665.0
25236,Scaraboid,13749.0
32426,Man's Poncho,62843.0
28361,Deep Bowl,26912.0
33129,Mirror,44965.0
37551,Figurine,82390.0
38646,Jug,82532.0
19670,Plaque with Six Scarabs,47839.0
36325,Basket,70888.0
11513,"Firenze, Cappella del Palazzo Riccardi, un dettaglio dell'affresco, il Paradiso",23725.0
24506,Cosmetic Palette with Gnostic Inscription,14534.0
13784,Sling Bullet,10448.0
11471,Necklace Bead: Double Rosette,47193.0
38130,Seal,84001.0
31415,Coin,34302.0
31299,Mask with Beard,33692.0
4018,Pear-Shaped Footed Vessel with Two Seated Figures Wearing Masks,48976.0
15564,"Puglie, La Basilica, Acquaviva della Fonti",26035.0
38352,Spearhead or Knife,81980.0
24888,Intaglio with Satyr Mask,108266.0
28492,Vessel,27071.0
28579,Bichrome Single Handled Bowl,27341.0
24000,"Black-Figure Hydria Fragments with Apotheosis of Herakles, with Apollo, Hermes, and Dionysos",91044.0
2695,Ceremonial Staff Head with Monkey,29658.0
29451,Leg Fragment from a Human Figurine,28976.0
4145,"Fontegiusta, Siena",23181.0
38451,Comb,101860.0
36416,Portrait of Phillips Galle,71720.0
16614,Figure of a Cat,9377.0
1673,Seated Pensive Male Figure with Elbows on Knees,27689.0
13809,Sling Bullet,46526.0
37477,Ram Horn,103676.0
24121,Bracelet,10894.0
29093,Strap Handled Amphora,33053.0
37834,Coin,88004.0
24918,Intaglio with Bust of Asclepius,107861.0
20621,"Coin, Obverse: Portrait of a Man",110749.0
28952,Head Fragment,27887.0
20977,"Pisa, Cattedrale, Particolare di una delle Porte in Bronzo",24092.0
21504,Sestertuis,111893.0
27817,Vessel,25965.0
20443,Human Effigy Bead,10764.0
18268,"Firenze, Galleria Uffizi, Sportelli del Tabernacolo con S. Antonio e S. Sebastiano",23754.0
11168,Red-Figure Skyphos Fragment with Draped Figure Enthroned,97195.0
37696,Shabti of Sety I,101816.0
9829,Bowl Fragment Depicting Bird in Half Roundels Above a Wreath,109666.0
36456,The Annunciation of John's Birth to Zacharias from Annunciations of the Bible,76987.0
40506,"Two photographs, Chicago",105327.0
32129,Earring with Triangular Pendant and Granulation,36329.0
16904,Incised Cylinder,27661.0
18169,"Orvieto, Museo dell'Opera, Sportelli di una Finestra di Casa Filippeshi",23924.0
38609,Jug,82491.0
35474,Metallic Ware Pitcher with Applied Handle,64065.0
33151,Cup and Saucer,45015.0
10851,Head of a Priest,10926.0
38206,Hercle,81734.0
13249,Pendant,11594.0
15222,Crouching Anthropomorphic Half-Celt Pendant,59018.0
39481,Fragment,90243.0
9890,"Dionysos, Vatican, Rome",18952.0
21352,Bronze Weight (?),34178.0
17610,Figure (Bateba),17603.0
13794,Four Corner Lamp,11201.0
4202,Coin,111831.0
24012,Red-Figure Cup Fragment with Maenad and Satyr,97227.0
27765,Vessel,25868.0
1978,Stamp with Anthropomorphic Jaguar,48984.0
7183,Vessel,16557.0
70,Red-Figure Pottery Sherd,109342.0
22143,Coin,112064.0
2866,Female Figure,26010.0
40817,Fragment from a Book of the Dead,
12834,Red-Figure Cup Fragment,108968.0
18609,Stirrup-Shaped Pestle with Bird Head Effigies (?) on Handle,34638.0
27731,Vessel,25834.0
27182,Scarab with Name of Thutmose III,22644.0
16061,Crouching Lion with Extended Tongue,94415.0
9927,Bowl Fragment Depicting a Running Figure,109890.0
14298,Canastero (Male Basket Carrier) Effigy,11887.0
22487,Coin,64552.0
21826,Nose Ring,29829.0
24487,Scarab,10000.0
27845,Sherd,26189.0
34666,Vachere,57722.0
16361,Plate with Pair of Anchovies,10487.0
36229,Jar,76421.0
12532,Shen Amulet,52541.0
2458,Untitled (Stone Facade with People in Front),26557.0
9650,Skyphos Fragment with a Dionysiac Scene,107220.0
14394,"Firenze, Portico, Uffizi",21162.0
18882,Cap Crest Mask,17481.0
9746,Bowl Fragment Depicting Cupids,109650.0
19206,"Face Mask, Acali",9539.0
30206,Oil Lamp,32257.0
591,Pottery Fragment (Body) with Rosettes,108614.0
13123,Red-Figure Skyphos Fragments with Pursuit Scenes,18117.0
27345,Bes Head,23991.0
812,"Panorama, Pisa",23205.0
12933,Red-Figure Bell or Calyx Krater Rim Fragment with Palmettes,109466.0
11261,Bead Fragment,109072.0
39325,Fragment,89593.0
17561,Seated Hunchback,27472.0
33668,The Line: Ramsey Two [Conversations with the Dead],91916.0
4563,Bead,29638.0
12691,Venezia - Monumento a Canova,22263.0
2116,Double-Bitted Axe,30735.0
24756,Cylinder Seal of Bearded Winged Divinity between Rampant Winged Lions with Human Heads,25893.0
18839,"Caserta: Escalier..Architecte Vanvitelli, engraving",23042.0
6581,Statuette of Hermanubis,9474.0
7154,Askos (Vase),108048.0
19547,"Roma - Madonna di Foligno - Raffaele - Pinac, Vatic",22106.0
2622,Coin,112179.0
25228,Finger Ring with Nike,13741.0
28428,Fragmentary Figurine of a Banqueter,27268.0
35985,Relief of Odysseus,74219.0
1067,Ring,36666.0
13152,Red-Figure Rim Fragment with Owl,18161.0
2201,Untitled (Group Picture with Arcade in Background),27371.0
36808,Sprinkler Flask,73492.0
18103,"Lucca, Proprieta Conti Spada Cenami, Partiera di Panno con Rapporti di Seta",23894.0
38841,Tetradrachm,86141.0
37695,Ptah-Sokar-Osiris,83001.0
20410,Mold for Applique (?) Peanut,30702.0
8457,"Parma-Cattedrale, la Deposizione di Croce",23941.0
16909,"Helmet Mask, Mmuo",12292.0
19545,Helmet Crest Mask,26032.0
27348,Fist Amulet,23995.0
38231,Cippus,81777.0
35477,Double Balsamarium with Sectioned Trailed Handles,64170.0
37598,Blue Bottle,82826.0
34435,Fragment of a Cartouche,56322.0
25689,Pair of Eyes,14929.0
22234,Standing Male Figure with Trophy Head,27676.0
1737,Bowl,74929.0
21657,"Coin of Crispus (Obverse: Portrait of Chrispus Wearing a Wreath, Reverse: Wreath)",111492.0
21304,Red-Figure Pottery Sherd,109357.0
31192,Ifa Divination Board,33809.0
40813,Fragment from a Book of the Dead,10616.0
21723,"Coin: Obverse: [DN VAL LICIN LICINIUS NOBC] Our Lord Valerius Licinius Most Noble Caesar, Reverse: [IOVI CONSERVATORI CESS] to Jupiter Protector of the Two Caesars",111402.0
38853,Tetradrachm,86168.0
27440,"Intaglio with Lion and Owner's Name, M[arcus] Bassius",24686.0
3407,Coin with Portrait of Maximianus Wearing Laurel Wreath [MAXIMIANUS NOB(ilissimus) C(aesar)] (Maximianus Most Noble Caesar) (Obverse) and Laurel Wreath (Reverse),111637.0
27572,Husking Tray Fragment,25377.0
31868,Cuneiform Tablet: Old Akkadian,35588.0
21667,Regent's Park,20372.0
19612,Spindle Whorl,10757.0
11243,Altro spaccato per longo della stessa bottega (Egyptian Decoration of the Caffe degli Inglesi),92402.0
13260,Red-Figure Fragment with Genitalia and Legs,18450.0
30538,Wheelmade Lamp,32503.0
33659,Cotton Pickers [Conversations with the Dead],
31829,Cuneiform Tablet: Pastiche of Old Babylonian Letter and List of Personal Names,35500.0
28356,Lug Handled Vessel,26907.0
16005,Roma - Tempio della Pace Preso Dai Giardini Farnese,22092.0
33692,Figure,48357.0
39179,Foot Fragment,85322.0
21704,Relief of Portrait Head in Profile,107597.0
21069,Cat Mummy,
24013,Red-Figure Cup Fragments with Lovers (Interior) and Athletes and Seated Youth Asleep (Exterior),97260.0
29664,Figurine Fragment,29372.0
38244,Osiris,81797.0
28942,Leg Fragment from a Human Figurine,27877.0
20347,"Coin, Obverse: Portrait of a Man Wearing a Wreath, Reverse: Two Figures Standing",110771.0
29511,Fragmentary Animal Figurine,29068.0
31671,Blackware Olla with Modeled Swirls,70630.0
4871,Newtown Towers,89729.0
24025,Red-Figure Cup Fragment with Handle Palmette,96690.0
24871,Intaglio with Head of a Satyr,108258.0
25054,"Stamp Seal in the Form of a Finger Ring: Heraldic Eagle, Crouching Hare, Ram's Head; at Either Side: Sun, Moon, and Stars with Inscription",13539.0
16996,Aryballos,107818.0
40478,"Two photographs, Chicago",105271.0
1868,Untitled,27125.0
29144,Animal Head Figurine,28557.0
13233,Red-Figure Fragment with Feet,18136.0
27281,Bes,23353.0
24965,Finger Ring with Intaglio Gem Depicting an Eagle and Divine Attributes,98110.0
25174,Amulet of Khnum,13687.0
38983,Tetradrachm,87436.0
737,Projectile Point,29540.0
6788,Black-Figure Band Cup with Scenes of Herakles and the Sea Monster and Peleus and Thetis,27057.0
14918,Sculpted Head Mace Head,29609.0
18994,"Black-Figure Pottery Sherd, Band Cup",106372.0
38448,Amulet of Pataikos,82108.0
20912,"Lucca, Monastero della Barbantine, rosta in ferro battuto",23891.0
7262,Pot,26402.0
9903,Cup Fragment Depicting a Youth with Small Leather Purse,109039.0
25360,Head of an Ibex from a Cosmetic Spoon,17197.0
17472,Eshu/Elegba Amulet,25754.0
25089,Bead: Etched Tamga on Either Side,13591.0
28453,Single Handled Piriform Jar,27013.0
16336,Spindle with Cylindral Bamboo Whorl (?),32771.0
31922,Clay Nail of Gudea of Lagash Dedicating a Temple to the God Ningirsu,35728.0
36670,Beaded Crown,93567.0
19125,Arm from a Coffin,10961.0
29580,Human Head Figurine,29238.0
36800,Tina Turner - N.Y.C.,97059.0
17890,Ravenna--Emilia R. Museo Nazionale. Traforo Bizantino,24129.0
28219,Chariot Wheel,26786.0
24870,Double-Sided Intaglio Gem Depicting Hercules and the Nemean Lion and A Portrait Head of Socrates,98067.0
2951,Hand Axe,29563.0
15768,Tupu (Woman's Mantle Pin) with Incised Pattern,10790.0
29161,Rider Head Figurine,28583.0
2113,Pottery Fragment (Body),108432.0
21462,"Coin of Licinius, Obverse: Portrait of Licinius Wearing a Wreath [IMP(erator) LICINUS AUG(ustus)] (Emperor Licinus Augustus), Reverse: Roman Camp with Three Guards [PROVIDENTIAE AUG(ustorum)G (duo)] (To the Foresight of the Two Augusti))",111474.0
14735,Female Figure with Elaborate Headdress,58576.0
32211,A Section of Ruined and Overgrown Arches at the Colosseum in Rome,41607.0
1090,Zodiac Beaker,
9904,Plain Bowl Fragment with Tooled Rim,109636.0
12833,Red-Figure Calyx-Krater Fragment with Heroic Battle,108942.0
19079,Human Effigy Rattle,28033.0
17145,Miniature Juglet,107860.0
19029,Red-Figure Pottery Sherd,109432.0
9709,"Neck Amphora Fragment with Dionysiac Scene, Attributed to the Leagros Group",107222.0
2613,"Street Scene Showing New Section of Jerusalem Outside the Old City, American School of Oriental Research Located Behind the Fence at the Left",26559.0
2360,Figure,26341.0
37866,Earring,83404.0
29505,Head from a Rider Figurine,29061.0
25066,Stamp Seal: Griffin and Scorpion,13555.0
32649,Canopic Jar Lid,87362.0
35837,Where the Two Came to Their Father: A Navajo War Ceremonial.,67161.0
31106,Cuneiform Tablet: Receipt of Flour,32633.0
28301,"""Bird"" Head of a Goddess (Astarte)",26847.0
35499,Bracelet,64176.0
14157,Miniature Vessel,107582.0
24133,Kohl Applicator,10127.0
38000,Seal,83729.0
18068,"Lug-Handled Jar Decorated with Ships, Water, Plants, and Water Birds",10472.0
21622,"Coin of Licinius (Obverse: Portrait of Licinius Wearing a Wreath [IMP(erator) LICINUS AUG(ustus)] (Emperor Licinus Augustus), Reverse: Roman Camp with Three Guards [PROVIDENTIAE AUG(ustorum)G (duo)] (To the Foresight of the Two Augusti))",111468.0
32138,Finger Ring with Angled Shank and Garnet,36339.0
33794,Money,50120.0
30628,"""Frog"" Oil Lamp",32209.0
14195,Pair of Earspools with Spondylus Shell Diving Scene,9621.0
39002,Tetradrachm,87489.0
31165,Polychrome Vessel with Abstract Patterns,35428.0
14653,Celt,27683.0
32221,Eye Idol,36682.0
33196,Jimoh Buraimoh Poster,45344.0
38544,Tetradrachm,88368.0
38218,Red-Figure Lekanis Lid,81756.0
32614,Samian Ware Bowl Rim Fragment with Hound and Hare,39697.0
788,Finial with Female Figure,25788.0
2652,Antoninianus,111801.0
20383,Black-Figure Skyphos (Drinking Cup) Depicting Dionysos,12055.0
25073,"Stamp Seal: on the Face, Recumbent Lion with Frontal Head",13569.0
21731,Concave Tripod Vessel with Stylized Heads as Legs,30724.0
39148,Rim and Body Fragment from a Mortar,106447.0
4912,Severed Head Effigy,9613.0
15472,Untitled,89718.0
37500,Pyxis,82317.0
18629,Dagger Blade,77657.0
619,Coin,112044.0
18564,Shaman Figurine with Emanations,29881.0
12699,Falcon Mummy,36569.0
2102,"Coin, Reverse: Two Figures Standing",110747.0
9767,Headrest,26370.0
40372,Snake Bottle 18,99211.0
34583,Signet Ring of Akhenaten,56372.0
38036,Pin or Tool with Bird Finial,83784.0
16298,"Museo di Napoli: Ercole Farnese, Glycon di Alene",22020.0
17732,Rattle Tripod Bowl with Applique Nubbins on Feet,31334.0
1810,Minerva,21363.0
24174,Red-Figure Calyx-Krater Fragment with Funeral Mound of Hector,91708.0
2092,Vessel with Applique Face on Neck,27640.0
28094,Fragmentary Wheel,26656.0
34423,Coiled Basketry Tray with Spiral,58915.0
23999,Red-Figure Squat-Lekythos with Zeus and Ganymede with Nike,98005.0
33973,"Wicklow Trees, County Wicklow, Ireland",66712.0
6089,Head of Deva,94589.0
7082,Bodhisattva Avalokiteshvara in the Form of Khasarpana Lokeshvara,9565.0
32039,Bracelet,36060.0
37832,Bracelet,83354.0
24119,Head of a Goddess,27264.0
39321,Fragment,89585.0
13375,Black-Figure Fragment,18365.0
39239,Fragment,85817.0
20802,Mosaic Glass Fragment,54835.0
27302,Spacer,23567.0
27141,Ringstone with Animal Vignette: Rrodent (?) is Caught by the Tail by a Forward Reaching Cat,22408.0
26757,"Intaglio with Bust of Isis Facing Left, Wearing Fillet and Crown, and Her Garment Draped over Her Bust",19383.0
13682,Pair of Earrings,105405.0
5372,Coin,111281.0
36274,Corn Mummy and Coffin,73542.0
13092,Red-Figure Fragment with Feet (Exterior) and Hand (Interior),18169.0
28514,Amphora,27432.0
29677,Human Head Figurine,29384.0
18021,Oinochoe (Wine Jug) with Rows of Animals,103636.0
13927,"Pompei - Ultimi Scavi, Paride",22274.0
5205,Rattling Sprindle Whorl with Basket-Weave Lines,32823.0
13102,Red-Figure Fragment,18192.0
18423,Whistle in Animal Form,29670.0
18502,Quadruple Shekel of Sidon,75200.0
34147,Adam Rudolf and Ralph Jones Session I,53729.0
32440,Chumpi (Belt) with Horse and Bird Motifs,50065.0
29399,Human Head Figurine,29218.0
12318,Candelabrum,12270.0
12993,Red-Figure Fragment with Drapery,18170.0
5188,Roller Stamp,11204.0
19786,"Venere di Medici, Firenze",21173.0
29380,Human Head Figurine,29199.0
35783,Gift Basket,66628.0
35060,Spouted Jar with Spiral Patterns,58394.0
28556,Small Vessel,27154.0
27084,Ring with Dionysos,22144.0
18362,Amulet in the Form of a Pair of Ostrich Feathers,52532.0
11745,Stater with Heads of Two Bulls (Obverse) and Incuse (Reverse),37508.0
33208,Aso Oke,45356.0
10361,Tripod,46083.0
21300,Coin,111552.0
22367,Votive Bowl,17813.0
2817,Beak Bird Pendant,29657.0
11532,Spouted Jar,46240.0
13445,"Red-Figure Cup Fragment with Pursuit Scene, Perhaps Zeus and Ganymede, Inside and Draped Figures Wearing Boots Outside",97205.0
34431,Statuette of Harpocrates,63150.0
38080,Scarab,83863.0
39645,"Screen, Rooicup, Namibia",97065.0
38485,Oil Lamp,82177.0
38862,Tetradrachm,86186.0
26776,Intaglio Gem Depicting a Seated Apollo,98173.0
1789,Brick with Cuneiform Inscription,36654.0
26120,Man's Pants,69512.0
35814,Grass Dance Regalia-Armband,67136.0
24123,Cameo of a Male Head,36687.0
10591,Marbled-ware Bowl,48193.0
24033,Red-Figure Neck-Amphora Fragment with Apollo Kitharodeus,91310.0
12995,Red-Figure Rim Fragment,18201.0
11608,View of the Aqueducts of the Acqua Claudia and of S. Stefano Rotondo,36025.0
25128,Fragment,13638.0
17484,Vessel with Geometric Design in Resist,31325.0
24779,Weight Stamp Seal with Striding Sphinx,70074.0
26982,Intaglio Gem Depicting Cupid Tormenting a Centaur,98201.0
11576,Necklace Bead: Double Rosette,47110.0
7000,Ma'at,36960.0
13196,Red-Figure Cup Fragment,18407.0
22429,Tupu with Repousse Dots,29741.0
24152,Red-Figure Calyx-Krater Fragment with Funeral Mound of Hector,91651.0
38034,Seal with Ungulate,83780.0
25386,Bulla with Seal Impression,13909.0
37452,Pin with Bird Finial,82247.0
10597,Mola (Blouse Panel) with Four Cats,35942.0
29660,Figurine Fragment,29368.0
17483,"Statuette of a Male, Possibly a Satyr",108997.0
36489,"Landscape, Shepherd",76733.0
33695,Miniature Mask,48368.0
26000,Painted Coffin Fragment with Raised Face,15673.0
12966,Bead Inscribed for Ahhotep,
17565,Cap Crest Mask,26024.0
12411,Small Kohl Pot,59712.0
19146,Black-Figure Pottery Sherd,106030.0
34503,Sailor and Ship,59262.0
3237,Olive Wreath,12049.0
17382,Standing Figure with Conical Hat,28059.0
26581,Asen,30036.0
15583,Pendant in the Form of an Animal (Jaguar ?),29793.0
38132,Cylinder Seal,84011.0
17505,Female Figure with Incised Elbows (Scarification),27558.0
13619,"Ring for a Child with Bezel Inscribed ""Epathago""",47319.0
37583,Bottle,82792.0
37983,Coffin Lid of Taosiris,103314.0
38649,Globular Jar with Spout,82535.0
9290,"Laocoonte, Vatican, Rome",18990.0
19096,Red-Figure Pottery Sherd,109408.0
5315,Coin,111911.0
35300,Mayan Ruins,60524.0
34468,Door Knocker,58172.0
2301,Drum,26377.0
32067,Architectural Fragment in the Form of a Horned Dragon,36217.0
22111,Black-Figure Pottery Sherd,109360.0
378,Projectile Point,29533.0
8079,Black-glaze Flask with Head of an African Man,105214.0
19418,Gentil Donna di Ferraresen,18853.0
17339,Scarab,35750.0
16592,Coffin Base of Tanakhtnettahat/Ta-Aset,10827.0
34523,Ma tante Johanna,59377.0
36466,Superblum Invidium from the Cycle of the Vicissitudes of Human Affairs,76859.0
40100,Spindle Whorl,92959.0
11268,Red-Figure Cup Fragment with Woman Fleeing,97880.0
40487,"Two photographs, Chicago",105289.0
31895,Cuneiform Tablet: Old Babylonian Letter to Ata from Awel-Adad,35668.0
28436,Head from a Male Figurine,27277.0
3069,Clay Figure,18637.0
37619,Dress Adornment,82855.0
18528,Bat (or Feline) Head Stirrup Spout Vessel,28822.0
33585,Patten with St. Michael,47866.0
29526,Torso from a Human Figurine,29089.0
7022,Reclining Symposiast,45970.0
1223,Incised Owl Ocarina,
37897,Earring,83444.0
38113,Seal,83954.0
5846,Ceremonial Horned Owl Mace Head,12028.0
39461,Fragment,90177.0
33160,Tall Handled Cup,45070.0
28668,Figurine of Aphrodite,27197.0
28207,Chariot Wheel,26774.0
40477,"Two photographs, Chicago",105269.0
16008,Flute in the Form of a Bird,33697.0
13251,Red-Figure Stem Fragment with Draped Figure,18160.0
13818,Beaded Blanket (Irari),64450.0
39455,Fragment,90146.0
34508,Reouverture de la chambre,59279.0
21266,Vessel with Loop Handles and Applique Pellets,31300.0
33626,Ring with Portrait of Bearded Man,47651.0
26730,Pin,74158.0
30215,Wheelmade Lamp,32283.0
33146,Door,44967.0
29054,Double Handled Vessel,28416.0
13178,Vessel Foot Fragment,18496.0
29009,Head Fragment from a Human Figurine,28498.0
28203,Kiln Stand,26770.0
28004,Bowl,26494.0
13081,Mold for a Marguerite,10134.0
15892,"Nero, Vatican, Rome",18941.0
34549,Tripod Bowl,58982.0
33724,Miniature Pedestal Plate with Abstract Designs,59021.0
18088,Egungun (?) Headdress (Igboogi) of a Monkey (Akato) (?),12301.0
3371,Lits de Pompeii 1867,21678.0
1442,Pendant in the Form of a Head,29502.0
29619,Human Legs and Feet Figurine,29327.0
13493,Red-Figure Cup Fragments with Calydonian Boar Hunt,95561.0
13577,Small Tile or Inlay,11945.0
1643,Coin,112210.0
2640,Coin,112080.0
13933,Head-vase,18715.0
744,Pendant in the Form of a Bird,29501.0
31352,Olla with Polychrome Designs,70736.0
22494,Standing Figurine,27557.0
29855,Ornament,33108.0
28000,Vessel,26489.0
29480,Head Fragment from a Human Figurine,29021.0
29107,Head Fragment from a Human Figurine,28506.0
27945,Stamp Seal,26294.0
38177,Heraldic Animal Finial,81693.0
35842,Black-Glaze Cup with Impressed Arethusa Decadrachm Coin of Syracuse,63911.0
27052,Intaglio with Cupid Holding a Butterfly and Torch,98211.0
15965,"Firenze, Loggia de'Lanzi, incominiciata nel 1376",22035.0
36205,Jar,70485.0
1507,Pendant in the Form of a Head,29601.0
24038,Red-Figure Cup Foot Fragment,97280.0
38566,Tetradrachm,87611.0
32811,The Virgin Interceding in Favor of a Supplicant,76620.0
40093,Tripod Dish with Nubbin Supports,92950.0
38069,Scarab,83842.0
28216,Chariot Wheel,26783.0
550,Concave Based Arrowhead,91804.0
9821,Pyxis or Lekanis Lid Fragment Depicting the Departure,106875.0
3535,Untitled (Landscape),26440.0
25229,Cylinder Bead with Etched Decoration,13742.0
31768,Power Figure,35358.0
22402,Pottery Fragment with Nike,110072.0
35170,Vessel,59409.0
30221,Wheelmade Lamp,32231.0
1072,Seated Female Figure with Jaguar Features,32775.0
32839,"Illuminated Choirbook Cutting, Initial ""E""",53223.0
12332,Jug with Incised Zig-Zag on Body,107871.0
35021,Collection Object XLIX,57879.0
30235,Oil Lamp,32226.0
24047,Red-Figure Cup Tondo Fragment with Siren,97429.0
11336,S. Famiglia di Michelangelo Buonarroti,21175.0
40782,Fragments from a Book of the Dead,10551.0
2684,Coin,112192.0
15863,Highly Abstract Human Figure with Vestigial Arms,27581.0
18393,Initial D with St. Bartholomew,27750.0
8668,Ravenna--Emilia. Basilica di S. Vitale. Traforo Bizantino,24117.0
27530,Shabti Mould,25116.0
24850,Intaglio with Eagle Head,108253.0
39339,Fragment,89653.0
34482,Stamp Seal,56148.0
24011,Red-Figure Hydria Fragment with Death of Kaineus,95584.0
23917,Head of a Woman,27317.0
14652,Seated Female Figure with Possible Scoliosis,11713.0
38973,Tetradrachm,87384.0
19209,Bowl with Coiled Snake Motif,32716.0
12071,Red Tasseled Tunic Fragments,17449.0
20891,Ekpo Society Mask (Idiok),26416.0
14962,Jaguar Effigy Tripod Bowl,11715.0
37831,Bracelet,83353.0
3401,Rimless Vessel with Strap Handles,27650.0
18074,Basket,105847.0
31777,Married Woman's Hat (Isicholo),35367.0
4166,"Firenze, Battistero, un Dettaglio del Pavimento",26135.0
4941,Lamp,34526.0
32715,Human Figurine,40531.0
24950,Intaglio Gem Depicting a Reclining Skeleton,98091.0
36474,Travelers on a Road...,72220.0
34664,L'union fait la force,57708.0
38916,Tetradrachm,86504.0
18942,Cap with Figure of a Leopard,12299.0
31909,Cuneiform Tablet: Old Babylonian Scribal Practice Writing Three Sumerian Names Beginning lugal-,35691.0
31111,Cuneiform Letter from a Juridical City 'Court' Concerning the Absence of Defendant to Give Sworn Testimory before a Divine Symbol of Marduk,32646.0
16475,Stirrup Spout Vessel with Elderly Male Figure,11027.0
33781,Vessel with Lid,49459.0
1367,Textile,36451.0
31103,Cuneiform Tablet with Contract to Hire Household Servant,32622.0
38897,Tetradrachm,86438.0
28152,Kiln Stand,26719.0
28435,Head from a Male Figurine,27276.0
27837,Handled Vessel Sherd,26181.0
28284,Fragmentary Horse Head,26830.0
13080,Bead Inscribed for Amenemhat III,
19196,Black-Figure Pottery Sherd,106034.0
32609,Red-Figure Cup Fragment with Youth Holding a Pick,39692.0
39019,Tetradrachm of Salonina,87580.0
34631,Le grand et le petit trottoir,59503.0
12981,Scepter,12332.0
18412,Whistle in the Form of a Bird,29674.0
1758,Bowl with Face,27516.0
38318,Shabti,81927.0
210,Helmet Mask (Asufu),25781.0
26985,Intaglio with Mounted Rider,108853.0
13110,Red-Figure Cup Fragment,18254.0
37963,Tetradrachm of Augustus,88429.0
22197,Water Jar (Olla),32150.0
3268,Untitled (People in the Street),26326.0
29253,Horse Head Figurine,28749.0
38651,Jug,82537.0
29045,Large Pot Sherd,28421.0
14758,Lime Dipper with Male Figure on a Reed Boat,10799.0
37545,Woman's Head,82384.0
18296,Miniature Unguentarium,36667.0
32236,Stealing of the Amrita: Page from a Mahabharata Manuscript,59165.0
13533,"Intaglio Scaraboid with Portrait Bust of Alexander III, the Great as Herakles",98059.0
28263,Horse and Rider,33059.0
37516,Lekythos,82340.0
36829,Mask,73470.0
27857,Sherd,26201.0
2726,Shrine Figure of a Hippo,
10483,Dulemola (Blouse Panel) with Double-Headed Eagle,35284.0
33152,Cup and Saucer,45016.0
4283,Carved Composite Jaguar/Serpent with Inlaid Shell (?) Eye,
21470,Pottery Fragment with Banded Floral Motif,105960.0
967,Chisel,103230.0
32713,Human Figurine,40522.0
36825,Mask,74057.0
12193,Situla,10939.0
36408,The Holy Family in front of a Pillar,72252.0
20581,Broad Collar (reconstructed),10922.0
20409,Spindle with Barbed Point,34727.0
27504,Mud Brick Fragment with Cuneiform Text,24848.0
35000,Collection Object XXVIII,57854.0
