Object Number,Title,Image ID
31211,Cap of a Niche Framing Two Doves Protecting a Wreathed Cross,33592
36691,Ibeji,72489
24930,Intaglio Gem Depicting a Bust of a Satyr,98089
33776,Ogboni Edan,49160
35832,Where the Two Came to Their Father: A Navajo War Ceremonial. Plate XIV. Earth and Sky,67156
688,Caryatid Stool,9534
28566,Vessel,27162
36422,Page from an Emblem Book: Sacerdoti Aeternvm Vncto,76648
40488,"Two photographs, Chicago",105291
11114,Untitled (Two Girls by a Well),27118
39445,Votive Fragment,90116
38340,Spindle Whorl,81966
3090,Bowl Fragment Depicting Bird in Tree,110498
35329,Wedding Vessel with Avanyu (Rain Serpent) Motif,60571
29276,Animal Body Figurine,28772
26265,Face Inlay,78163
16907,Spindle with Unspun Fiber Plug,10747
38926,Tetradrachm,86748
21740,Disk-Shaped Ornament with Embossed Rosette Suspended on a Gold Chain,55024
24847,Ring with Intaglio with Cupid Harnessing a Goose,13259
33981,"Watching - A Street Scene, Dublin, Ireland",66717
38883,Tetradrachm,86252
22414,A Shepherd Boy Playing the Flute,27414
24283,Funeral Cone of Mentuemhat,11347
36228,Jar,76415
37785,Cymbal,83248
33165,Tall Cup,45123
40808,Fragments from a Book of the Dead,10606
35760,Basket with Checkerboard Pattern,66487
37519,Jug,82345
5199,Spindle Whorl,11842
27105,Intaglio with the Rape of Cassandra,22214
33192,Batik,56071
38580,Mummy Foot Casing,82453
31918,Nail with Cuneiform of Gudea of Lagash Dedicating a Temple to the God Ningirsu,35720
17345,"Napoli, Palazzo di Capodimonte",23122
28574,Red Ware Bowl with Lug Handles,27336
2318,Flute with Human Head Applique,11183
33601,Tripod Stand with Feet,48009
6723,Calyx Krater with the Death of Aktaion,27049
16265,Bowl with Flying Figure,10500
6820,Head from a Statuette of a Woman,9385
29408,Human Body Figurine,29227
15807,"Triton, Vatican, Rome",18935
15396,"Bologna, Chiesa di San Domenico. Monumento al Guireconsulto Alessandro Tatagni da Imola, Francesco di Simone",26085
3882,Antoninianus,111837
34442,Ovoid Jug with Tall Neck,58696
30640,"""Frog"" Oil Lamp",32223
38570,Unknown,84193
40807,Fragments from a Book of the Dead,10603
38938,Tetradrachm,86823
18998,Red-Figure Pottery Sherd,109428
37903,Earring,83451
25390,Bulla with Seal Impression,13913
31980,Model Stone Vessel,35891
37645,Olpe,82896
2089,Vessel with Shoulder Band of Geometric Motifs,31324
24135,Unfinished Stone Vase (with Modern Inscription),10129
10229,Millefiori Bowl Fragment,17087
38411,Torque Necklace with 65 Rings,82060
31866,Cuneiform Tablet: Old Babylonian Contract for Loan of Silver at Interest,90845
35772,"""Wedding"" Basket",90591
34700,Confidences,57337
21894,"Coin, Obverse: [DN CONSTATINUS AUG] Our Lord Constantinus Augustus, Reverse: [IOVI CONSERVATORI AUGG] To Jupiter Protector of the Two Augusti",111386
11554,Bead Fragment,109543
34637,La messe de Gnide,59526
8357,Male Twin Memorial Figure (Ere Ibeji),18694
27782,Vessel,25898
2551,"Uffizi, Niobide",21326
31257,Circus Maximus,89375
37888,Grape Earring,83432
10256,"""Millefiori"" Bowl Fragment",36145
16139,"Berenice Bronze, Herculaneum 1756",21785
37496,Votive Bull,82310
27982,Large Decorated Vessel,26468
4390,Vessel Fragment Depicting a Venator Holding a Shield and Spear (?),110480
40011,Human Head Effigy Fragment,92752
21655,Concave Based Arrowhead,91802
31419,Coin,34309
36056,Infantia Christi (Infancy of Christi),76742
25059,"Gryllos in the Form of a Rooster with a Stag's Head, Carrying a Branch",13544
33592,Standing Female Statuette Holding Phiale,47982
3551,Black-Figure Pottery Sherd,106118
31672,Blackware Olla with Incised Designs,35435
9177,Spout from a Jug,17983
20565,"Coin: Obverse: [CONSTANTINUS AUG] Constantinus Augustus, Reverse: [PROVIDENTIAE AUGG] to the Foresight of the Two Augusti",111418
21026,Vessel Shaped Whistle,29629
1157,"Dye House, Westor",18855
11653,Stater with Taras Riding Dolphin (Obverse) and Horse and Rider (Reverse),27092
36746,Mask,72596
19453,Coin,110839
20388,Red-Figure Pottery Sherd,109364
22017,Ring,36665
25236,Scaraboid,13749
32426,Man's Poncho,62843
28361,Deep Bowl,26912
33129,Mirror,44965
37551,Figurine,82390
38646,Jug,82532
19670,Plaque with Six Scarabs,47839
36325,Basket,70888
11513,"Firenze, Cappella del Palazzo Riccardi, un dettaglio dell'affresco, il Paradiso",23725
24506,Cosmetic Palette with Gnostic Inscription,14534
13784,Sling Bullet,10448
11471,Necklace Bead: Double Rosette,47193
38130,Seal,84001
31415,Coin,34302
31299,Mask with Beard,33692
4018,Pear-Shaped Footed Vessel with Two Seated Figures Wearing Masks,48976
15564,"Puglie, La Basilica, Acquaviva della Fonti",26035
38352,Spearhead or Knife,81980
24888,Intaglio with Satyr Mask,108266
28492,Vessel,27071
28579,Bichrome Single Handled Bowl,27341
24000,"Black-Figure Hydria Fragments with Apotheosis of Herakles, with Apollo, Hermes, and Dionysos",91044
2695,Ceremonial Staff Head with Monkey,29658
29451,Leg Fragment from a Human Figurine,28976
4145,"Fontegiusta, Siena",23181
38451,Comb,101860
36416,Portrait of Phillips Galle,71720
16614,Figure of a Cat,9377
1673,Seated Pensive Male Figure with Elbows on Knees,27689
13809,Sling Bullet,46526
37477,Ram Horn,103676
24121,Bracelet,10894
29093,Strap Handled Amphora,33053
37834,Coin,88004
24918,Intaglio with Bust of Asclepius,107861
20621,"Coin, Obverse: Portrait of a Man",110749
28952,Head Fragment,27887
20977,"Pisa, Cattedrale, Particolare di una delle Porte in Bronzo",24092
21504,Sestertuis,111893
27817,Vessel,25965
20443,Human Effigy Bead,10764
18268,"Firenze, Galleria Uffizi, Sportelli del Tabernacolo con S. Antonio e S. Sebastiano",23754
11168,Red-Figure Skyphos Fragment with Draped Figure Enthroned,97195
37696,Shabti of Sety I,101816
9829,Bowl Fragment Depicting Bird in Half Roundels Above a Wreath,109666
36456,The Annunciation of John's Birth to Zacharias from Annunciations of the Bible,76987
40506,"Two photographs, Chicago",105327
32129,Earring with Triangular Pendant and Granulation,36329
16904,Incised Cylinder,27661
18169,"Orvieto, Museo dell'Opera, Sportelli di una Finestra di Casa Filippeshi",23924
38609,Jug,82491
35474,Metallic Ware Pitcher with Applied Handle,64065
33151,Cup and Saucer,45015
10851,Head of a Priest,10926
38206,Hercle,81734
13249,Pendant,11594
15222,Crouching Anthropomorphic Half-Celt Pendant,59018
39481,Fragment,90243
9890,"Dionysos, Vatican, Rome",18952
21352,Bronze Weight (?),34178
17610,Figure (Bateba),17603
13794,Four Corner Lamp,11201
4202,Coin,111831
24012,Red-Figure Cup Fragment with Maenad and Satyr,97227
27765,Vessel,25868
1978,Stamp with Anthropomorphic Jaguar,48984
7183,Vessel,16557
70,Red-Figure Pottery Sherd,109342
22143,Coin,112064
2866,Female Figure,26010
12834,Red-Figure Cup Fragment,108968
18609,Stirrup-Shaped Pestle with Bird Head Effigies (?) on Handle,34638
27731,Vessel,25834
27182,Scarab with Name of Thutmose III,22644
16061,Crouching Lion with Extended Tongue,94415
9927,Bowl Fragment Depicting a Running Figure,109890
14298,Canastero (Male Basket Carrier) Effigy,11887
22487,Coin,64552
21826,Nose Ring,29829
24487,Scarab,10000
27845,Sherd,26189
34666,Vachere,57722
16361,Plate with Pair of Anchovies,10487
36229,Jar,76421
12532,Shen Amulet,52541
2458,Untitled (Stone Facade with People in Front),26557
9650,Skyphos Fragment with a Dionysiac Scene,107220
14394,"Firenze, Portico, Uffizi",21162
18882,Cap Crest Mask,17481
9746,Bowl Fragment Depicting Cupids,109650
19206,"Face Mask, Acali",9539
30206,Oil Lamp,32257
591,Pottery Fragment (Body) with Rosettes,108614
13123,Red-Figure Skyphos Fragments with Pursuit Scenes,18117
27345,Bes Head,23991
812,"Panorama, Pisa",23205
12933,Red-Figure Bell or Calyx Krater Rim Fragment with Palmettes,109466
11261,Bead Fragment,109072
39325,Fragment,89593
17561,Seated Hunchback,27472
33668,The Line: Ramsey Two [Conversations with the Dead],91916
4563,Bead,29638
12691,Venezia - Monumento a Canova,22263
2116,Double-Bitted Axe,30735
24756,Cylinder Seal of Bearded Winged Divinity between Rampant Winged Lions with Human Heads,25893
18839,"Caserta: Escalier..Architecte Vanvitelli, engraving",23042
6581,Statuette of Hermanubis,9474
7154,Askos (Vase),108048
19547,"Roma - Madonna di Foligno - Raffaele - Pinac, Vatic",22106
2622,Coin,112179
25228,Finger Ring with Nike,13741
28428,Fragmentary Figurine of a Banqueter,27268
35985,Relief of Odysseus,74219
1067,Ring,36666
13152,Red-Figure Rim Fragment with Owl,18161
2201,Untitled (Group Picture with Arcade in Background),27371
36808,Sprinkler Flask,73492
18103,"Lucca, Proprieta Conti Spada Cenami, Partiera di Panno con Rapporti di Seta",23894
38841,Tetradrachm,86141
37695,Ptah-Sokar-Osiris,83001
20410,Mold for Applique (?) Peanut,30702
8457,"Parma-Cattedrale, la Deposizione di Croce",23941
16909,"Helmet Mask, Mmuo",12292
19545,Helmet Crest Mask,26032
27348,Fist Amulet,23995
38231,Cippus,81777
35477,Double Balsamarium with Sectioned Trailed Handles,64170
37598,Blue Bottle,82826
34435,Fragment of a Cartouche,56322
25689,Pair of Eyes,14929
22234,Standing Male Figure with Trophy Head,27676
1737,Bowl,74929
21657,"Coin of Crispus (Obverse: Portrait of Chrispus Wearing a Wreath, Reverse: Wreath)",111492
21304,Red-Figure Pottery Sherd,109357
31192,Ifa Divination Board,33809
40813,Fragment from a Book of the Dead,10616
21723,"Coin: Obverse: [DN VAL LICIN LICINIUS NOBC] Our Lord Valerius Licinius Most Noble Caesar, Reverse: [IOVI CONSERVATORI CESS] to Jupiter Protector of the Two Caesars",111402
38853,Tetradrachm,86168
27440,"Intaglio with Lion and Owner's Name, M[arcus] Bassius",24686
3407,Coin with Portrait of Maximianus Wearing Laurel Wreath [MAXIMIANUS NOB(ilissimus) C(aesar)] (Maximianus Most Noble Caesar) (Obverse) and Laurel Wreath (Reverse),111637
27572,Husking Tray Fragment,25377
31868,Cuneiform Tablet: Old Akkadian,35588
21667,Regent's Park,20372
19612,Spindle Whorl,10757
11243,Altro spaccato per longo della stessa bottega (Egyptian Decoration of the Caffe degli Inglesi),92402
13260,Red-Figure Fragment with Genitalia and Legs,18450
30538,Wheelmade Lamp,32503
31829,Cuneiform Tablet: Pastiche of Old Babylonian Letter and List of Personal Names,35500
28356,Lug Handled Vessel,26907
16005,Roma - Tempio della Pace Preso Dai Giardini Farnese,22092
33692,Figure,48357
39179,Foot Fragment,85322
21704,Relief of Portrait Head in Profile,107597
24013,Red-Figure Cup Fragments with Lovers (Interior) and Athletes and Seated Youth Asleep (Exterior),97260
29664,Figurine Fragment,29372
38244,Osiris,81797
28942,Leg Fragment from a Human Figurine,27877
20347,"Coin, Obverse: Portrait of a Man Wearing a Wreath, Reverse: Two Figures Standing",110771
29511,Fragmentary Animal Figurine,29068
31671,Blackware Olla with Modeled Swirls,70630
4871,Newtown Towers,89729
24025,Red-Figure Cup Fragment with Handle Palmette,96690
24871,Intaglio with Head of a Satyr,108258
25054,"Stamp Seal in the Form of a Finger Ring: Heraldic Eagle, Crouching Hare, Ram's Head; at Either Side: Sun, Moon, and Stars with Inscription",13539
16996,Aryballos,107818
40478,"Two photographs, Chicago",105271
1868,Untitled,27125
29144,Animal Head Figurine,28557
13233,Red-Figure Fragment with Feet,18136
27281,Bes,23353
24965,Finger Ring with Intaglio Gem Depicting an Eagle and Divine Attributes,98110
25174,Amulet of Khnum,13687
38983,Tetradrachm,87436
737,Projectile Point,29540
6788,Black-Figure Band Cup with Scenes of Herakles and the Sea Monster and Peleus and Thetis,27057
14918,Sculpted Head Mace Head,29609
18994,"Black-Figure Pottery Sherd, Band Cup",106372
38448,Amulet of Pataikos,82108
20912,"Lucca, Monastero della Barbantine, rosta in ferro battuto",23891
7262,Pot,26402
9903,Cup Fragment Depicting a Youth with Small Leather Purse,109039
25360,Head of an Ibex from a Cosmetic Spoon,17197
17472,Eshu/Elegba Amulet,25754
25089,Bead: Etched Tamga on Either Side,13591
28453,Single Handled Piriform Jar,27013
16336,Spindle with Cylindral Bamboo Whorl (?),32771
31922,Clay Nail of Gudea of Lagash Dedicating a Temple to the God Ningirsu,35728
36670,Beaded Crown,93567
19125,Arm from a Coffin,10961
29580,Human Head Figurine,29238
36800,Tina Turner - N.Y.C.,97059
17890,Ravenna--Emilia R. Museo Nazionale. Traforo Bizantino,24129
28219,Chariot Wheel,26786
24870,Double-Sided Intaglio Gem Depicting Hercules and the Nemean Lion and A Portrait Head of Socrates,98067
2951,Hand Axe,29563
15768,Tupu (Woman's Mantle Pin) with Incised Pattern,10790
29161,Rider Head Figurine,28583
2113,Pottery Fragment (Body),108432
21462,"Coin of Licinius, Obverse: Portrait of Licinius Wearing a Wreath [IMP(erator) LICINUS AUG(ustus)] (Emperor Licinus Augustus), Reverse: Roman Camp with Three Guards [PROVIDENTIAE AUG(ustorum)G (duo)] (To the Foresight of the Two Augusti))",111474
14735,Female Figure with Elaborate Headdress,58576
32211,A Section of Ruined and Overgrown Arches at the Colosseum in Rome,41607
9904,Plain Bowl Fragment with Tooled Rim,109636
12833,Red-Figure Calyx-Krater Fragment with Heroic Battle,108942
19079,Human Effigy Rattle,28033
17145,Miniature Juglet,107860
19029,Red-Figure Pottery Sherd,109432
9709,"Neck Amphora Fragment with Dionysiac Scene, Attributed to the Leagros Group",107222
2613,"Street Scene Showing New Section of Jerusalem Outside the Old City, American School of Oriental Research Located Behind the Fence at the Left",26559
2360,Figure,26341
37866,Earring,83404
29505,Head from a Rider Figurine,29061
25066,Stamp Seal: Griffin and Scorpion,13555
32649,Canopic Jar Lid,87362
35837,Where the Two Came to Their Father: A Navajo War Ceremonial.,67161
31106,Cuneiform Tablet: Receipt of Flour,32633
28301,"""Bird"" Head of a Goddess (Astarte)",26847
35499,Bracelet,64176
14157,Miniature Vessel,107582
24133,Kohl Applicator,10127
38000,Seal,83729
18068,"Lug-Handled Jar Decorated with Ships, Water, Plants, and Water Birds",10472
21622,"Coin of Licinius (Obverse: Portrait of Licinius Wearing a Wreath [IMP(erator) LICINUS AUG(ustus)] (Emperor Licinus Augustus), Reverse: Roman Camp with Three Guards [PROVIDENTIAE AUG(ustorum)G (duo)] (To the Foresight of the Two Augusti))",111468
32138,Finger Ring with Angled Shank and Garnet,36339
33794,Money,50120
30628,"""Frog"" Oil Lamp",32209
14195,Pair of Earspools with Spondylus Shell Diving Scene,9621
39002,Tetradrachm,87489
31165,Polychrome Vessel with Abstract Patterns,35428
14653,Celt,27683
32221,Eye Idol,36682
33196,Jimoh Buraimoh Poster,45344
38544,Tetradrachm,88368
38218,Red-Figure Lekanis Lid,81756
32614,Samian Ware Bowl Rim Fragment with Hound and Hare,39697
788,Finial with Female Figure,25788
2652,Antoninianus,111801
20383,Black-Figure Skyphos (Drinking Cup) Depicting Dionysos,12055
25073,"Stamp Seal: on the Face, Recumbent Lion with Frontal Head",13569
21731,Concave Tripod Vessel with Stylized Heads as Legs,30724
39148,Rim and Body Fragment from a Mortar,106447
4912,Severed Head Effigy,9613
15472,Untitled,89718
37500,Pyxis,82317
18629,Dagger Blade,77657
619,Coin,112044
18564,Shaman Figurine with Emanations,29881
12699,Falcon Mummy,36569
2102,"Coin, Reverse: Two Figures Standing",110747
9767,Headrest,26370
40372,Snake Bottle 18,99211
34583,Signet Ring of Akhenaten,56372
38036,Pin or Tool with Bird Finial,83784
16298,"Museo di Napoli: Ercole Farnese, Glycon di Alene",22020
17732,Rattle Tripod Bowl with Applique Nubbins on Feet,31334
1810,Minerva,21363
24174,Red-Figure Calyx-Krater Fragment with Funeral Mound of Hector,91708
2092,Vessel with Applique Face on Neck,27640
28094,Fragmentary Wheel,26656
34423,Coiled Basketry Tray with Spiral,58915
23999,Red-Figure Squat-Lekythos with Zeus and Ganymede with Nike,98005
33973,"Wicklow Trees, County Wicklow, Ireland",66712
6089,Head of Deva,94589
7082,Bodhisattva Avalokiteshvara in the Form of Khasarpana Lokeshvara,9565
32039,Bracelet,36060
37832,Bracelet,83354
24119,Head of a Goddess,27264
39321,Fragment,89585
13375,Black-Figure Fragment,18365
39239,Fragment,85817
20802,Mosaic Glass Fragment,54835
27302,Spacer,23567
27141,Ringstone with Animal Vignette: Rrodent (?) is Caught by the Tail by a Forward Reaching Cat,22408
26757,"Intaglio with Bust of Isis Facing Left, Wearing Fillet and Crown, and Her Garment Draped over Her Bust",19383
13682,Pair of Earrings,105405
5372,Coin,111281
36274,Corn Mummy and Coffin,73542
13092,Red-Figure Fragment with Feet (Exterior) and Hand (Interior),18169
28514,Amphora,27432
29677,Human Head Figurine,29384
18021,Oinochoe (Wine Jug) with Rows of Animals,103636
13927,"Pompei - Ultimi Scavi, Paride",22274
5205,Rattling Sprindle Whorl with Basket-Weave Lines,32823
13102,Red-Figure Fragment,18192
18423,Whistle in Animal Form,29670
18502,Quadruple Shekel of Sidon,75200
34147,Adam Rudolf and Ralph Jones Session I,53729
32440,Chumpi (Belt) with Horse and Bird Motifs,50065
29399,Human Head Figurine,29218
12318,Candelabrum,12270
12993,Red-Figure Fragment with Drapery,18170
5188,Roller Stamp,11204
19786,"Venere di Medici, Firenze",21173
29380,Human Head Figurine,29199
35783,Gift Basket,66628
35060,Spouted Jar with Spiral Patterns,58394
28556,Small Vessel,27154
27084,Ring with Dionysos,22144
18362,Amulet in the Form of a Pair of Ostrich Feathers,52532
11745,Stater with Heads of Two Bulls (Obverse) and Incuse (Reverse),37508
33208,Aso Oke,45356
10361,Tripod,46083
21300,Coin,111552
22367,Votive Bowl,17813
2817,Beak Bird Pendant,29657
11532,Spouted Jar,46240
13445,"Red-Figure Cup Fragment with Pursuit Scene, Perhaps Zeus and Ganymede, Inside and Draped Figures Wearing Boots Outside",97205
34431,Statuette of Harpocrates,63150
38080,Scarab,83863
39645,"Screen, Rooicup, Namibia",97065
38485,Oil Lamp,82177
38862,Tetradrachm,86186
26776,Intaglio Gem Depicting a Seated Apollo,98173
1789,Brick with Cuneiform Inscription,36654
26120,Man's Pants,69512
35814,Grass Dance Regalia-Armband,67136
24123,Cameo of a Male Head,36687
10591,Marbled-ware Bowl,48193
24033,Red-Figure Neck-Amphora Fragment with Apollo Kitharodeus,91310
12995,Red-Figure Rim Fragment,18201
11608,View of the Aqueducts of the Acqua Claudia and of S. Stefano Rotondo,36025
25128,Fragment,13638
17484,Vessel with Geometric Design in Resist,31325
24779,Weight Stamp Seal with Striding Sphinx,70074
26982,Intaglio Gem Depicting Cupid Tormenting a Centaur,98201
11576,Necklace Bead: Double Rosette,47110
7000,Ma'at,36960
13196,Red-Figure Cup Fragment,18407
22429,Tupu with Repousse Dots,29741
24152,Red-Figure Calyx-Krater Fragment with Funeral Mound of Hector,91651
38034,Seal with Ungulate,83780
25386,Bulla with Seal Impression,13909
37452,Pin with Bird Finial,82247
10597,Mola (Blouse Panel) with Four Cats,35942
29660,Figurine Fragment,29368
17483,"Statuette of a Male, Possibly a Satyr",108997
36489,"Landscape, Shepherd",76733
33695,Miniature Mask,48368
26000,Painted Coffin Fragment with Raised Face,15673
17565,Cap Crest Mask,26024
12411,Small Kohl Pot,59712
19146,Black-Figure Pottery Sherd,106030
34503,Sailor and Ship,59262
3237,Olive Wreath,12049
17382,Standing Figure with Conical Hat,28059
26581,Asen,30036
15583,Pendant in the Form of an Animal (Jaguar ?),29793
38132,Cylinder Seal,84011
17505,Female Figure with Incised Elbows (Scarification),27558
13619,"Ring for a Child with Bezel Inscribed ""Epathago""",47319
37583,Bottle,82792
37983,Coffin Lid of Taosiris,103314
38649,Globular Jar with Spout,82535
9290,"Laocoonte, Vatican, Rome",18990
19096,Red-Figure Pottery Sherd,109408
5315,Coin,111911
35300,Mayan Ruins,60524
34468,Door Knocker,58172
2301,Drum,26377
32067,Architectural Fragment in the Form of a Horned Dragon,36217
22111,Black-Figure Pottery Sherd,109360
378,Projectile Point,29533
8079,Black-glaze Flask with Head of an African Man,105214
19418,Gentil Donna di Ferraresen,18853
17339,Scarab,35750
16592,Coffin Base of Tanakhtnettahat/Ta-Aset,10827
34523,Ma tante Johanna,59377
36466,Superblum Invidium from the Cycle of the Vicissitudes of Human Affairs,76859
40100,Spindle Whorl,92959
11268,Red-Figure Cup Fragment with Woman Fleeing,97880
40487,"Two photographs, Chicago",105289
31895,Cuneiform Tablet: Old Babylonian Letter to Ata from Awel-Adad,35668
28436,Head from a Male Figurine,27277
3069,Clay Figure,18637
37619,Dress Adornment,82855
18528,Bat (or Feline) Head Stirrup Spout Vessel,28822
33585,Patten with St. Michael,47866
29526,Torso from a Human Figurine,29089
7022,Reclining Symposiast,45970
37897,Earring,83444
38113,Seal,83954
5846,Ceremonial Horned Owl Mace Head,12028
39461,Fragment,90177
33160,Tall Handled Cup,45070
28668,Figurine of Aphrodite,27197
28207,Chariot Wheel,26774
40477,"Two photographs, Chicago",105269
16008,Flute in the Form of a Bird,33697
13251,Red-Figure Stem Fragment with Draped Figure,18160
13818,Beaded Blanket (Irari),64450
39455,Fragment,90146
34508,Reouverture de la chambre,59279
21266,Vessel with Loop Handles and Applique Pellets,31300
33626,Ring with Portrait of Bearded Man,47651
26730,Pin,74158
30215,Wheelmade Lamp,32283
33146,Door,44967
29054,Double Handled Vessel,28416
13178,Vessel Foot Fragment,18496
29009,Head Fragment from a Human Figurine,28498
28203,Kiln Stand,26770
28004,Bowl,26494
13081,Mold for a Marguerite,10134
15892,"Nero, Vatican, Rome",18941
34549,Tripod Bowl,58982
33724,Miniature Pedestal Plate with Abstract Designs,59021
18088,Egungun (?) Headdress (Igboogi) of a Monkey (Akato) (?),12301
3371,Lits de Pompeii 1867,21678
1442,Pendant in the Form of a Head,29502
29619,Human Legs and Feet Figurine,29327
13493,Red-Figure Cup Fragments with Calydonian Boar Hunt,95561
13577,Small Tile or Inlay,11945
1643,Coin,112210
2640,Coin,112080
13933,Head-vase,18715
744,Pendant in the Form of a Bird,29501
31352,Olla with Polychrome Designs,70736
22494,Standing Figurine,27557
29855,Ornament,33108
28000,Vessel,26489
29480,Head Fragment from a Human Figurine,29021
29107,Head Fragment from a Human Figurine,28506
27945,Stamp Seal,26294
38177,Heraldic Animal Finial,81693
35842,Black-Glaze Cup with Impressed Arethusa Decadrachm Coin of Syracuse,63911
27052,Intaglio with Cupid Holding a Butterfly and Torch,98211
15965,"Firenze, Loggia de'Lanzi, incominiciata nel 1376",22035
36205,Jar,70485
1507,Pendant in the Form of a Head,29601
24038,Red-Figure Cup Foot Fragment,97280
38566,Tetradrachm,87611
32811,The Virgin Interceding in Favor of a Supplicant,76620
40093,Tripod Dish with Nubbin Supports,92950
38069,Scarab,83842
28216,Chariot Wheel,26783
550,Concave Based Arrowhead,91804
9821,Pyxis or Lekanis Lid Fragment Depicting the Departure,106875
3535,Untitled (Landscape),26440
25229,Cylinder Bead with Etched Decoration,13742
31768,Power Figure,35358
22402,Pottery Fragment with Nike,110072
35170,Vessel,59409
30221,Wheelmade Lamp,32231
1072,Seated Female Figure with Jaguar Features,32775
32839,"Illuminated Choirbook Cutting, Initial ""E""",53223
12332,Jug with Incised Zig-Zag on Body,107871
35021,Collection Object XLIX,57879
30235,Oil Lamp,32226
24047,Red-Figure Cup Tondo Fragment with Siren,97429
11336,S. Famiglia di Michelangelo Buonarroti,21175
40782,Fragments from a Book of the Dead,10551
2684,Coin,112192
15863,Highly Abstract Human Figure with Vestigial Arms,27581
18393,Initial D with St. Bartholomew,27750
8668,Ravenna--Emilia. Basilica di S. Vitale. Traforo Bizantino,24117
27530,Shabti Mould,25116
24850,Intaglio with Eagle Head,108253
39339,Fragment,89653
34482,Stamp Seal,56148
24011,Red-Figure Hydria Fragment with Death of Kaineus,95584
23917,Head of a Woman,27317
14652,Seated Female Figure with Possible Scoliosis,11713
38973,Tetradrachm,87384
19209,Bowl with Coiled Snake Motif,32716
12071,Red Tasseled Tunic Fragments,17449
20891,Ekpo Society Mask (Idiok),26416
14962,Jaguar Effigy Tripod Bowl,11715
37831,Bracelet,83353
3401,Rimless Vessel with Strap Handles,27650
18074,Basket,105847
31777,Married Woman's Hat (Isicholo),35367
4166,"Firenze, Battistero, un Dettaglio del Pavimento",26135
4941,Lamp,34526
32715,Human Figurine,40531
24950,Intaglio Gem Depicting a Reclining Skeleton,98091
36474,Travelers on a Road...,72220
34664,L'union fait la force,57708
38916,Tetradrachm,86504
18942,Cap with Figure of a Leopard,12299
31909,Cuneiform Tablet: Old Babylonian Scribal Practice Writing Three Sumerian Names Beginning lugal-,35691
31111,Cuneiform Letter from a Juridical City 'Court' Concerning the Absence of Defendant to Give Sworn Testimory before a Divine Symbol of Marduk,32646
16475,Stirrup Spout Vessel with Elderly Male Figure,11027
33781,Vessel with Lid,49459
1367,Textile,36451
31103,Cuneiform Tablet with Contract to Hire Household Servant,32622
38897,Tetradrachm,86438
28152,Kiln Stand,26719
28435,Head from a Male Figurine,27276
27837,Handled Vessel Sherd,26181
28284,Fragmentary Horse Head,26830
19196,Black-Figure Pottery Sherd,106034
32609,Red-Figure Cup Fragment with Youth Holding a Pick,39692
39019,Tetradrachm of Salonina,87580
34631,Le grand et le petit trottoir,59503
12981,Scepter,12332
18412,Whistle in the Form of a Bird,29674
1758,Bowl with Face,27516
38318,Shabti,81927
210,Helmet Mask (Asufu),25781
26985,Intaglio with Mounted Rider,108853
13110,Red-Figure Cup Fragment,18254
37963,Tetradrachm of Augustus,88429
22197,Water Jar (Olla),32150
3268,Untitled (People in the Street),26326
29253,Horse Head Figurine,28749
38651,Jug,82537
29045,Large Pot Sherd,28421
14758,Lime Dipper with Male Figure on a Reed Boat,10799
37545,Woman's Head,82384
18296,Miniature Unguentarium,36667
32236,Stealing of the Amrita: Page from a Mahabharata Manuscript,59165
13533,"Intaglio Scaraboid with Portrait Bust of Alexander III, the Great as Herakles",98059
28263,Horse and Rider,33059
37516,Lekythos,82340
36829,Mask,73470
27857,Sherd,26201
10483,Dulemola (Blouse Panel) with Double-Headed Eagle,35284
33152,Cup and Saucer,45016
21470,Pottery Fragment with Banded Floral Motif,105960
967,Chisel,103230
32713,Human Figurine,40522
36825,Mask,74057
12193,Situla,10939
36408,The Holy Family in front of a Pillar,72252
20581,Broad Collar (reconstructed),10922
20409,Spindle with Barbed Point,34727
27504,Mud Brick Fragment with Cuneiform Text,24848
35000,Collection Object XXVIII,57854
946,Pottery Fragment (Body) Depicting a Bird (?),108602
36472,Cornucopia,72264
37784,Cymbal,83247
39169,Fragment,85210
32212,Pietà,41610
10220,Red-Figure Calyx-Krater Fragment: Gigantomachy,97560
31832,Cuneiform Tablet: Old Babylonian Contract for Loan of Barley at Interest,90824
27626,Figurine,25421
13898,Sling Bullet,10569
11364,Red-Figure Cup Fragment with a Warrior at Pedestalled Wash Basin,97882
20972,Slingstone,36380
15866,Rimless Bowl with Striping,27602
9204,Tunic or Mantle Fragment with Orange Feathers,12020
12956,Red-Figure Cup Fragment,18226
36830,Mask,73471
38455,Seated Baboon,101743
30873,Magical Prisoner Figure,31855
27249,Bead,23278
28186,Large Kiln Stand,26753
2968,Headrest,26372
38030,Intaglio with Human Head,83768
12932,Red-Figure Bell Krater Handle Fragment,109468
13639,Red-Figure Fragment with Satyr,37004
28480,Small Votive Pitcher,27040
29586,Human Body Figurine,29244
31851,Cuneiform Tablet: Old Babylonian Account of Flour,35552
34787,Whistle,56984
26772,Unengraved Gemstone,98162
29197,Conical Bowl,28624
19068,Black-Figure Pottery Sherd,106054
29073,Votive Shield Depicting the Face of Acheloos,33537
32270,Sherd,38286
15169,Standing Female with Tall Headdress,27584
27320,Djed-Pillar,52947
36296,Ceremonial Axe,70854
10309,Christ Before Caiaphas,62626
13823,Sling Bullet,10458
15742,Conical Pot for Baking Bread,35913
